Aop:87	Event:1108	abnormal				MESH	D012380	role
Aop:87	Event:1243	abnormal	CHEBI	CHEBI:39124	calcium ion	GO	GO:0005488	binding
Aop:87	Event:1243	abnormal	PR	PR:000004978	calmodulin	GO	GO:0023052	signaling
Aop:87	Event:1243	abnormal	CHEBI	CHEBI:39124	calcium ion	GO	GO:0005516	calmodulin binding
Aop:88	Event:559	increased	FMA	FMA:61796	Nicotinic acetylcholine receptor	GO	GO:0015464	acetylcholine receptor activity
Aop:88	Event:341	decreased				GO	GO:0007612	learning
Aop:88	Event:341	decreased				GO	GO:0007613	memory
Aop:88	Event:563	increased				MESH	D056631	colony collapse
Aop:88	Event:560	abnormal				GO	GO:0060756	foraging behavior
Aop:88	Event:663	increased	FMA	FMA:61796	Nicotinic acetylcholine receptor	GO	GO:0030549	acetylcholine receptor activator activity
Aop:88	Event:663	decreased				GO	GO:0030545	receptor regulator activity
Aop:88	Event:1107	increased				MESH	D056631	colony collapse
Aop:88	Event:1243	abnormal	CHEBI	CHEBI:39124	calcium ion	GO	GO:0005488	binding
Aop:88	Event:1243	abnormal	PR	PR:000004978	calmodulin	GO	GO:0023052	signaling
Aop:88	Event:1243	abnormal	CHEBI	CHEBI:39124	calcium ion	GO	GO:0005516	calmodulin binding
Aop:89	Event:559	increased	FMA	FMA:61796	Nicotinic acetylcholine receptor	GO	GO:0015464	acetylcholine receptor activity
Aop:89	Event:341	decreased				GO	GO:0007612	learning
Aop:89	Event:341	decreased				GO	GO:0007613	memory
Aop:89	Event:563	increased				MESH	D056631	colony collapse
Aop:89	Event:560	abnormal				GO	GO:0060756	foraging behavior
Aop:89	Event:663	increased	FMA	FMA:61796	Nicotinic acetylcholine receptor	GO	GO:0030549	acetylcholine receptor activator activity
Aop:89	Event:663	decreased				GO	GO:0030545	receptor regulator activity
Aop:89	Event:1107	increased				MESH	D056631	colony collapse
Aop:89	Event:1108	abnormal				MESH	D012380	role
Aop:89	Event:1243	abnormal	CHEBI	CHEBI:39124	calcium ion	GO	GO:0005488	binding
Aop:89	Event:1243	abnormal	PR	PR:000004978	calmodulin	GO	GO:0023052	signaling
Aop:89	Event:1243	abnormal	CHEBI	CHEBI:39124	calcium ion	GO	GO:0005516	calmodulin binding
Aop:90	Event:559	increased	FMA	FMA:61796	Nicotinic acetylcholine receptor	GO	GO:0015464	acetylcholine receptor activity
Aop:90	Event:341	decreased				GO	GO:0007612	learning
Aop:90	Event:341	decreased				GO	GO:0007613	memory
Aop:90	Event:565	decreased				GO	GO:0019098	reproductive behavior
Aop:90	Event:565	decreased				MP	MP:0001386	abnormal maternal nurturing
Aop:90	Event:566	abnormal				GO	GO:0002164	larval development
Aop:90	Event:563	increased				MESH	D056631	colony collapse
Aop:90	Event:663	increased	FMA	FMA:61796	Nicotinic acetylcholine receptor	GO	GO:0030549	acetylcholine receptor activator activity
Aop:90	Event:663	decreased				GO	GO:0030545	receptor regulator activity
Aop:90	Event:386	decreased				GO	GO:0099536	synaptic signaling
Aop:91	Event:584	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0019871	sodium channel inhibitor activity
Aop:91	Event:584	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0023052	signaling
Aop:91	Event:585	decreased				GO	GO:0001508	action potential
Aop:91	Event:586	decreased				NBO	NBO:0000371	aquatic locomotion
Aop:91	Event:587	decreased				NBO	NBO:0000079	feeding behavior
Aop:91	Event:588	increased				GO	GO:0002120	predatory behavior
Aop:91	Event:592	decreased				VT	VT:0005372	life span trait
Aop:93	Event:585	decreased				GO	GO:0001508	action potential
Aop:93	Event:586	decreased				NBO	NBO:0000371	aquatic locomotion
Aop:93	Event:588	increased				GO	GO:0002120	predatory behavior
Aop:93	Event:584	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0019871	sodium channel inhibitor activity
Aop:93	Event:584	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0023052	signaling
Aop:94	Event:584	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0019871	sodium channel inhibitor activity
Aop:94	Event:584	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0023052	signaling
Aop:94	Event:444	increased	MESH	D054537	atrioventricular block			
Aop:94	Event:444	increased	MESH	D001919	decreased heart rate			
Aop:94	Event:445	increased				MP	MP:0001954	respiratory distress
Aop:94	Event:590	decreased				MP	MP:0005039	hypoxia
Aop:94	Event:591	increased	MESH	C565682	Amputation, Congenital			
Aop:94	Event:585	decreased				GO	GO:0001508	action potential
Aop:95	Event:585	decreased				GO	GO:0001508	action potential
Aop:95	Event:586	decreased				NBO	NBO:0000371	aquatic locomotion
Aop:95	Event:587	decreased				NBO	NBO:0000079	feeding behavior
Aop:95	Event:588	increased				GO	GO:0002120	predatory behavior
Aop:95	Event:592	decreased				VT	VT:0005372	life span trait
Aop:95	Event:593	decreased	PR	PR:Q12809	potassium voltage-gated channel subfamily H member 2 (human)	GO	GO:0019870	potassium channel inhibitor activity
Aop:96	Event:598	decreased	PR	PR:000002095	sodium channel protein type 1 subunit alpha	GO	GO:0019871	sodium channel inhibitor activity
Aop:96	Event:599	increased				GO	GO:0051899	membrane depolarization
Aop:96	Event:600	increased				GO	GO:0007269	neurotransmitter secretion
Aop:96	Event:601	increased				GO	GO:0006936	muscle contraction
Aop:96	Event:602	increased				MP	MP:0001393	ataxia
Aop:96	Event:602	increased				MP	MP:0001399	hyperactivity
Aop:96	Event:602	increased				MP	MP:0000753	paralysis
Aop:96	Event:351	increased				MESH	D009026	mortality
Aop:97	Event:619	decreased	PR	PR:000015189	sodium-dependent serotonin transporter	GO	GO:0098810	neurotransmitter reuptake
Aop:97	Event:619	decreased	PR	PR:000015189	sodium-dependent serotonin transporter	GO	GO:0051610	serotonin uptake
Aop:97	Event:623	increased				GO	GO:0002120	predatory behavior
Aop:97	Event:1142	increased	UBERON	UBERON:0003978	valve	GO	GO:0050881	musculoskeletal movement
Aop:97	Event:624	increased				NBO	NBO:0000071	fossorial locomotion behavior
Aop:97	Event:622	increased				GO	GO:0040011	locomotion
Aop:97	Event:626	decreased	PR	PR:000015189	sodium-dependent serotonin transporter	GO	GO:0001820	serotonin secretion
Aop:97	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:98	Event:619	decreased	PR	PR:000015189	sodium-dependent serotonin transporter	GO	GO:0098810	neurotransmitter reuptake
Aop:98	Event:619	decreased	PR	PR:000015189	sodium-dependent serotonin transporter	GO	GO:0051610	serotonin uptake
Aop:98	Event:626	decreased	PR	PR:000015189	sodium-dependent serotonin transporter	GO	GO:0001820	serotonin secretion
Aop:98	Event:627	decreased				NBO	NBO:0000018	fear/anxiety related behavior
Aop:98	Event:629	decreased				MP	MP:0014039	abnormal sheltering behavior
Aop:98	Event:588	increased				GO	GO:0002120	predatory behavior
Aop:99	Event:633	decreased	CL	CL:0011110	histaminergic neuron	GO	GO:0043179	rhythmic excitation
Aop:99	Event:634	increased	MESH	D000758	anesthesia			
Aop:99	Event:635	decreased				GO	GO:0040011	locomotion
Aop:99	Event:636	decreased				VT	VT:0005372	life span trait
Aop:99	Event:588	increased				GO	GO:0002120	predatory behavior
Aop:99	Event:638	decreased	PR	PR:000001423	histamine H2 receptor	GO	GO:0004969	histamine receptor activity
Aop:99	Event:341	decreased				GO	GO:0007612	learning
Aop:99	Event:341	decreased				GO	GO:0007613	memory
Aop:100	Event:79	decreased	PR	PR:000013427	prostaglandin G/H synthase 1	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:100	Event:79	decreased	PR	PR:000013428	prostaglandin G/H synthase 2	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:100	Event:671	decreased	CHEBI	CHEBI:15553	prostaglandin F2alpha			
Aop:100	Event:672	decreased	CHEBI	CHEBI:15553	prostaglandin F2alpha	GO	GO:0001516	prostaglandin biosynthetic process
Aop:100	Event:673	abnormal	MESH	D005298	fertility			
Aop:100	Event:674	decreased				NBO	NBO:0000280	attraction-related behavior
Aop:100	Event:675	decreased				GO	GO:0022414	reproductive process
Aop:100	Event:675	decreased				GO	GO:0000003	reproduction
Aop:100	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:101	Event:79	decreased	PR	PR:000013427	prostaglandin G/H synthase 1	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:101	Event:79	decreased	PR	PR:000013428	prostaglandin G/H synthase 2	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:101	Event:674	decreased				NBO	NBO:0000280	attraction-related behavior
Aop:101	Event:675	decreased				GO	GO:0022414	reproductive process
Aop:101	Event:675	decreased				GO	GO:0000003	reproduction
Aop:101	Event:678	decreased	CHEBI	CHEBI:26013	pheromone	GO	GO:0071834	mating pheromone secretion
Aop:101	Event:681	decreased	CHEBI	CHEBI:15553	prostaglandin F2alpha	GO	GO:0001516	prostaglandin biosynthetic process
Aop:101	Event:671	decreased	CHEBI	CHEBI:15553	prostaglandin F2alpha			
Aop:101	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:102	Event:687	decreased	CHEBI	CHEBI:15551	prostaglandin E2			
Aop:102	Event:689	decreased	MESH	D007987	Gonadotropin Releasing Hormone			
Aop:102	Event:690	decreased	CHEBI	CHEBI:81568	Luteinizing hormone			
Aop:102	Event:691	decreased	CHEBI	CHEBI:26764	steroid hormone			
Aop:102	Event:692	decreased	CHEBI	CHEBI:26764	steroid hormone	GO	GO:0003707	steroid hormone receptor activity
Aop:102	Event:692	decreased	CHEBI	CHEBI:26764	steroid hormone	GO	GO:0023052	signaling
Aop:102	Event:694	decreased				GO	GO:0008315	G2/MI transition of meiotic cell cycle
Aop:102	Event:693	increased	CHEBI	CHEBI:58165	3',5'-cyclic AMP(1-)			
Aop:102	Event:675	decreased				GO	GO:0022414	reproductive process
Aop:102	Event:675	decreased				GO	GO:0000003	reproduction
Aop:102	Event:79	decreased	PR	PR:000013427	prostaglandin G/H synthase 1	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:102	Event:79	decreased	PR	PR:000013428	prostaglandin G/H synthase 2	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:102	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:103	Event:79	decreased	PR	PR:000013427	prostaglandin G/H synthase 1	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:103	Event:79	decreased	PR	PR:000013428	prostaglandin G/H synthase 2	GO	GO:0004666	prostaglandin-endoperoxide synthase activity
Aop:103	Event:687	decreased	CHEBI	CHEBI:15551	prostaglandin E2			
Aop:103	Event:689	decreased	MESH	D007987	Gonadotropin Releasing Hormone			
Aop:103	Event:690	decreased	CHEBI	CHEBI:81568	Luteinizing hormone			
Aop:103	Event:691	decreased	CHEBI	CHEBI:26764	steroid hormone			
Aop:103	Event:692	decreased	CHEBI	CHEBI:26764	steroid hormone	GO	GO:0003707	steroid hormone receptor activity
Aop:103	Event:692	decreased	CHEBI	CHEBI:26764	steroid hormone	GO	GO:0023052	signaling
Aop:103	Event:695	increased	PR	PR:Q9VNE1	MAD2 like protein (fruit fly)	GO	GO:1902426	deactivation of mitotic spindle assembly checkpoint
Aop:103	Event:696	abnormal				GO	GO:0007059	chromosome segregation
Aop:103	Event:675	decreased				GO	GO:0022414	reproductive process
Aop:103	Event:675	decreased				GO	GO:0000003	reproduction
Aop:103	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:104	Event:697	decreased	PR	PR:Q12809	potassium voltage-gated channel subfamily H member 2 (human)	GO	GO:0005216	ion channel activity
Aop:104	Event:697	decreased	PR	PR:000001978	ATP-sensitive inward rectifier potassium channel 1	GO	GO:0005216	ion channel activity
Aop:104	Event:351	increased				MESH	D009026	mortality
Aop:104	Event:698	abnormal				GO	GO:0001508	action potential
Aop:104	Event:699	increased				MESH	D001145	Arrhythmias, Cardiac
Aop:105	Event:708	increased	PR	PR:P02761	major urinary protein (rat)			
Aop:105	Event:709	increased	CL	CL:1000507	kidney tubule cell	GO	GO:0008219	cell death
Aop:105	Event:710	increased	CL	CL:1000507	kidney tubule cell	GO	GO:0050673	epithelial cell proliferation
Aop:105	Event:713	increased	MESH	D000236	Adenoma			
Aop:105	Event:713	increased	MESH	D002277	Carcinoma			
Aop:105	Event:713	increased	MESH	D000236	Adenoma	MESH	D002292	Carcinoma, Renal Cell
Aop:105	Event:767	increased	CL	CL:1000507	kidney tubule cell	MESH	D006965	hyperplasia
Aop:105	Event:714	increased	PR	PR:P02761	major urinary protein (rat)	GO	GO:0005488	binding
Aop:106	Event:718	increased	PR	PR:000028799	tubulin	GO	GO:0015631	tubulin binding
Aop:106	Event:718	disrupted	GO	GO:0045298	tubulin complex			
Aop:106	Event:720	increased	GO	GO:0005874	microtubule	GO	GO:0007019	microtubule depolymerization
Aop:106	Event:721	decreased	GO	GO:0005819	spindle	GO	GO:0007051	spindle organization
Aop:106	Event:728	increased				MP	MP:0004023	abnormal chromosome number
Aop:106	Event:752	abnormal	GO	GO:0005694	chromosome	GO	GO:0051305	chromosome movement towards spindle pole
Aop:106	Event:723	increased				MP	MP:0004023	abnormal chromosome number
Aop:107	Event:715	increased	PR	PR:000011398	nuclear receptor subfamily 1 group I member 3	GO	GO:0023052	signaling
Aop:107	Event:716	increased	CL	CL:0000422	mitogenic signaling cell	GO	GO:0008283	cell proliferation
Aop:107	Event:716	increased	CL	CL:0000182	hepatocyte	GO	GO:0072574	hepatocyte proliferation
Aop:107	Event:719	increased	MESH	D000236	Adenoma			
Aop:107	Event:719	increased	MESH	D002277	Carcinoma			
Aop:107	Event:719	increased	MESH	D000236	Adenoma	MESH	D006528	hepatocellular carcinoma
Aop:107	Event:774	increased	MP	MP:0003902	abnormal cell mass	MP	MP:0002009	preneoplasia
Aop:107	Event:1214	abnormal				GO	GO:0010468	regulation of gene expression
Aop:108	Event:719	increased	MESH	D000236	Adenoma			
Aop:108	Event:719	increased	MESH	D002277	Carcinoma			
Aop:108	Event:719	increased	MESH	D000236	Adenoma	MESH	D006528	hepatocellular carcinoma
Aop:108	Event:768	increased				GO	GO:0008219	cell death
Aop:108	Event:768	increased				GO	GO:0001909	leukocyte mediated cytotoxicity
Aop:108	Event:209	increased				MP	MP:0003674	oxidative stress
Aop:108	Event:726	increased	PR	PR:000023575	pyruvate dehydrogenase [ubiquinone]	GO	GO:0004738	pyruvate dehydrogenase activity
Aop:108	Event:724	decreased	PR	PR:Q63065	Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial (rat)	GO	GO:0004738	pyruvate dehydrogenase activity
Aop:108	Event:769	increased				GO	GO:0045333	cellular respiration
Aop:109	Event:733	increased	CL	CL:0002328	bronchial epithelial cell	GO	GO:0008219	cell death
Aop:109	Event:734	increased	CL	CL:0002328	bronchial epithelial cell	GO	GO:0050673	epithelial cell proliferation
Aop:109	Event:735	increased	CL	CL:0002328	bronchial epithelial cell	MESH	D006965	hyperplasia
Aop:109	Event:736	increased	MESH	D000236	Adenoma			
Aop:109	Event:736	increased	MESH	D002277	Carcinoma			
Aop:109	Event:770	increased	CL	CL:0000158	Clara cell	GO	GO:0008219	cell death
Aop:110	Event:739	increased	CL	CL:0002258	thyroid follicular cell	GO	GO:0008283	cell proliferation
Aop:110	Event:739	increased	CL	CL:0002258	thyroid follicular cell	MESH	D006984	hypertrophy
Aop:110	Event:740	increased	CL	CL:0002258	thyroid follicular cell	MESH	D006965	hyperplasia
Aop:110	Event:741	increased	MESH	D000236	Adenoma			
Aop:110	Event:741	increased	MESH	D002277	Carcinoma			
Aop:110	Event:277	decreased	CHEBI	CHEBI:60311	thyroid hormone	GO	GO:0006590	thyroid hormone generation
Aop:110	Event:281	decreased	CHEBI	CHEBI:30660	thyroxine	MP	MP:0005475	abnormal circulating thyroxine level
Aop:110	Event:1023	increased	CHEBI	CHEBI:81567	Thyroid stimulating hormone			
Aop:110	Event:424	decreased	PR	PR:000015171	sodium/iodide cotransporter	GO	GO:0008507	sodium:iodide symporter activity
Aop:111	Event:742	decreased	PR	PR:000004191	androgen receptor	GO	GO:0004882	androgen receptor activity
Aop:111	Event:743	decreased	CHEBI	CHEBI:17347	testosterone	GO	GO:0005102	receptor binding
Aop:111	Event:744	increased	CL	CL:0000178	Leydig cell	MP	MP:0001152	Leydig cell hyperplasia
Aop:111	Event:745	increased				MP	MP:0002006	neoplasm
Aop:111	Event:754	increased	CHEBI	CHEBI:81568	Luteinizing hormone			
Aop:112	Event:746	increased				GO	GO:0001963	synaptic transmission, dopaminergic
Aop:112	Event:747	decreased	CHEBI	CHEBI:81580	Prolactin			
Aop:112	Event:748	increased	PR	PR:000007204	estrogen receptor	GO	GO:0030284	estrogen receptor activity
Aop:112	Event:749	decreased	CHEBI	CHEBI:17026	progesterone	GO	GO:0042701	progesterone secretion
Aop:112	Event:772	increased	CL	CL:0002656	glandular cell of endometrium	MP	MP:0009092	endometrium hyperplasia
Aop:112	Event:773	increased	MESH	D000236	Adenoma			
Aop:112	Event:773	increased	MESH	D002277	Carcinoma			
Aop:113	Event:760	increased	PR	PR:Q94900	glutamate-gated chloride channel (fruit fly)	GO	GO:0005254	chloride channel activity
Aop:113	Event:761	increased	CHEBI	CHEBI:17996	chloride	GO	GO:1902476	chloride transmembrane transport
Aop:113	Event:763	increased				GO	GO:0060081	membrane hyperpolarization
Aop:113	Event:764	increased				MP	MP:0001393	ataxia
Aop:113	Event:764	increased				MP	MP:0001399	hyperactivity
Aop:113	Event:764	increased				MP	MP:0000753	paralysis
Aop:113	Event:351	increased				MESH	D009026	mortality
Aop:113	Event:765	decreased	PCO	PCO:0000003	population quality			
Aop:114	Event:766	decreased	PR	PR:P32755	4-hydroxyphenylpyruvate dioxygenase (rat)	GO	GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity
Aop:114	Event:775	increased	CHEBI	CHEBI:18186	tyrosine			
Aop:114	Event:776	increased	CL	CL:0000575	corneal epithelial cell	GO	GO:0008219	cell death
Aop:114	Event:777	increased	CL	CL:0000575	corneal epithelial cell	GO	GO:0006954	inflammatory response
Aop:114	Event:778	increased	CL	CL:0000575	corneal epithelial cell	GO	GO:0008283	cell proliferation
Aop:114	Event:779	increased	MESH	D010212	papilloma			
Aop:114	Event:779	increased	MESH	D002277	Carcinoma			
Aop:115	Event:780	increased	CL	CL:0000066	epithelial cell	GO	GO:0008219	cell death
Aop:115	Event:149	increased				GO	GO:0006954	inflammatory response
Aop:115	Event:781	increased	CL	CL:0000066	epithelial cell	GO	GO:0008283	cell proliferation
Aop:115	Event:782	increased	CL	CL:0000066	epithelial cell	MP	MP:0005493	stomach epithelial hyperplasia
Aop:115	Event:779	increased	MESH	D010212	papilloma			
Aop:115	Event:779	increased	MESH	D002277	Carcinoma			
Aop:116	Event:783	increased	CL	CL:1000494	nephron tubule epithelial cell	GO	GO:0008219	cell death
Aop:116	Event:710	increased	CL	CL:1000507	kidney tubule cell	GO	GO:0050673	epithelial cell proliferation
Aop:116	Event:784	increased	CL	CL:1000494	nephron tubule epithelial cell	MP	MP:0004968	kidney epithelium hyperplasia
Aop:116	Event:713	increased	MESH	D000236	Adenoma			
Aop:116	Event:713	increased	MESH	D002277	Carcinoma			
Aop:116	Event:713	increased	MESH	D000236	Adenoma	MESH	D002292	Carcinoma, Renal Cell
Aop:117	Event:785	increased	PR	PR:000004191	androgen receptor	GO	GO:0004882	androgen receptor activity
Aop:117	Event:716	increased	CL	CL:0000422	mitogenic signaling cell	GO	GO:0008283	cell proliferation
Aop:117	Event:716	increased	CL	CL:0000182	hepatocyte	GO	GO:0072574	hepatocyte proliferation
Aop:117	Event:774	increased	MP	MP:0003902	abnormal cell mass	MP	MP:0002009	preneoplasia
Aop:117	Event:719	increased	MESH	D000236	Adenoma			
Aop:117	Event:719	increased	MESH	D002277	Carcinoma			
Aop:117	Event:719	increased	MESH	D000236	Adenoma	MESH	D006528	hepatocellular carcinoma
Aop:118	Event:786	increased	CL	CL:0000182	hepatocyte	GO	GO:0008219	cell death
Aop:118	Event:787	increased	CL	CL:0000182	hepatocyte	GO	GO:0008283	cell proliferation
Aop:118	Event:774	increased	MP	MP:0003902	abnormal cell mass	MP	MP:0002009	preneoplasia
Aop:118	Event:719	increased	MESH	D000236	Adenoma			
Aop:118	Event:719	increased	MESH	D002277	Carcinoma			
Aop:118	Event:719	increased	MESH	D000236	Adenoma	MESH	D006528	hepatocellular carcinoma
Aop:119	Event:279	decreased	PR	PR:000016584	thyroid peroxidase	GO	GO:0004447	iodide peroxidase activity
Aop:119	Event:739	increased	CL	CL:0002258	thyroid follicular cell	GO	GO:0008283	cell proliferation
Aop:119	Event:739	increased	CL	CL:0002258	thyroid follicular cell	MESH	D006984	hypertrophy
Aop:119	Event:740	increased	CL	CL:0002258	thyroid follicular cell	MESH	D006965	hyperplasia
Aop:119	Event:741	increased	MESH	D000236	Adenoma			
Aop:119	Event:741	increased	MESH	D002277	Carcinoma			
Aop:119	Event:277	decreased	CHEBI	CHEBI:60311	thyroid hormone	GO	GO:0006590	thyroid hormone generation
Aop:119	Event:281	decreased	CHEBI	CHEBI:30660	thyroxine	MP	MP:0005475	abnormal circulating thyroxine level
Aop:119	Event:1023	increased	CHEBI	CHEBI:81567	Thyroid stimulating hormone			
Aop:120	Event:790	decreased	PR	PR:P31214	3-oxo-5-alpha-steroid 4-dehydrogenase 2 (rat)	GO	GO:0003824	catalytic activity
Aop:120	Event:791	increased	CHEBI	CHEBI:81568	Luteinizing hormone			
Aop:120	Event:744	increased	CL	CL:0000178	Leydig cell	MP	MP:0001152	Leydig cell hyperplasia
Aop:120	Event:792	decreased	CHEBI	CHEBI:17347	testosterone	GO	GO:0061370	testosterone biosynthetic process
Aop:120	Event:745	increased				MP	MP:0002006	neoplasm
Aop:121	Event:793	increased	MESH	D002137	Calculi	MP	MP:0011625	cystolithiasis
Aop:121	Event:794	increased	CL	CL:0000731	urothelial cell	GO	GO:0008219	cell death
Aop:121	Event:795	increased	CL	CL:0000731	urothelial cell	GO	GO:0008283	cell proliferation
Aop:121	Event:796	increased	CL	CL:0000731	urothelial cell	MESH	D006965	hyperplasia
Aop:121	Event:797	increased	MESH	D000236	Adenoma			
Aop:121	Event:797	increased	MESH	D002277	Carcinoma			
Aop:122	Event:798	decreased	MESH	D064828	Prolyl hydroxylases	GO	GO:0003824	catalytic activity
Aop:122	Event:799	increased	PR	PR:G5EGD2	hypoxia-inducible factor 1 (Caenorhabditis elegans)	GO	GO:0010467	gene expression
Aop:122	Event:799	increased	PR	PR:000008555	hypoxia-inducible factor 1-alpha	GO	GO:0010467	gene expression
Aop:122	Event:800	decreased	PR	PR:000038849	aromatase isoform 1	GO	GO:0070330	aromatase activity
Aop:122	Event:800	decreased	PR	PR:000006100	aromatase	GO	GO:0070330	aromatase activity
Aop:122	Event:3	decreased	CHEBI	CHEBI:16469	17beta-estradiol	GO	GO:0006703	estrogen biosynthetic process
Aop:122	Event:219	decreased	CHEBI	CHEBI:16469	17beta-estradiol			
Aop:122	Event:285	decreased	MESH	D014819	vitellogenins	GO	GO:0010467	gene expression
Aop:122	Event:285	decreased	MESH	D014819	vitellogenins	GO	GO:0009306	protein secretion
Aop:122	Event:221	decreased	MESH	D014819	vitellogenins			
Aop:122	Event:309	decreased	MESH	D014819	vitellogenins	GO	GO:0006898	receptor-mediated endocytosis
Aop:122	Event:309	decreased				GO	GO:0001555	oocyte growth
Aop:122	Event:309	decreased				GO	GO:0048599	oocyte development
Aop:122	Event:78	decreased				VT	VT:1000294	egg quantity
Aop:122	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:123	Event:801	abnormal	PR	PR:000008555	hypoxia-inducible factor 1-alpha	GO	GO:0023052	signaling
Aop:123	Event:799	increased	PR	PR:G5EGD2	hypoxia-inducible factor 1 (Caenorhabditis elegans)	GO	GO:0010467	gene expression
Aop:123	Event:799	increased	PR	PR:000008555	hypoxia-inducible factor 1-alpha	GO	GO:0010467	gene expression
Aop:123	Event:802	increased	PR	PR:000008555	hypoxia-inducible factor 1-alpha	GO	GO:0010467	gene expression
Aop:123	Event:800	decreased	PR	PR:000038849	aromatase isoform 1	GO	GO:0070330	aromatase activity
Aop:123	Event:800	decreased	PR	PR:000006100	aromatase	GO	GO:0070330	aromatase activity
Aop:123	Event:219	decreased	CHEBI	CHEBI:16469	17beta-estradiol			
Aop:123	Event:3	decreased	CHEBI	CHEBI:16469	17beta-estradiol	GO	GO:0006703	estrogen biosynthetic process
Aop:123	Event:285	decreased	MESH	D014819	vitellogenins	GO	GO:0010467	gene expression
Aop:123	Event:285	decreased	MESH	D014819	vitellogenins	GO	GO:0009306	protein secretion
Aop:123	Event:221	decreased	MESH	D014819	vitellogenins			
Aop:123	Event:309	decreased	MESH	D014819	vitellogenins	GO	GO:0006898	receptor-mediated endocytosis
Aop:123	Event:309	decreased				GO	GO:0001555	oocyte growth
Aop:123	Event:309	decreased				GO	GO:0048599	oocyte development
Aop:123	Event:78	decreased				VT	VT:1000294	egg quantity
Aop:123	Event:360	decreased	PCO	PCO:0000001	population of organisms	PCO	PCO:0000008	population growth rate
Aop:124	Event:804	decreased	PR	PR:000008636	3-hydroxy-3-methylglutaryl-coenzyme A reductase	GO	GO:0042282	hydroxymethylglutaryl-CoA reductase activity
Aop:124	Event:805	decreased	CHEBI	CHEBI:25350	mevalonate			
Aop:124	Event:807	decreased	CHEBI	CHEBI:16113	cholesterol	GO	GO:0006695	cholesterol biosynthetic process
Aop:124	Event:807	decreased	CHEBI	CHEBI:16113	cholesterol	GO	GO:0030301	cholesterol transport
Aop:124	Event:807	decreased	CHEBI	CHEBI:17002	cholesteryl ester	GO	GO:0030301	cholesterol transport
Aop:124	Event:808	decreased	CHEBI	CHEBI:17347	testosterone			
Aop:124	Event:809	morphological change	UBERON	UBERON:0000079	male reproductive system			
Aop:124	Event:330	decreased	MESH	D005298	fertility			
Aop:126	Event:848	decreased	CHEBI	CHEBI:18357	(R)-noradrenaline	GO	GO:0051380	norepinephrine binding
Aop:126	Event:849	decreased	PR	PR:000001186	alpha-2A adrenergic receptor	GO	GO:0023052	signaling
Aop:126	Event:529	decreased	PR	PR:P01101	proto-oncogene c-Fos (mouse)	GO	GO:0023052	signaling
Aop:126	Event:530	decreased	MESH	D007987	Gonadotropin Releasing Hormone	GO	GO:0046879	hormone secretion
Aop:126	Event:531	decreased	CHEBI	CHEBI:81568	Luteinizing hormone	GO	GO:0033684	regulation of luteinizing hormone secretion
Aop:126	Event:531	decreased	CHEBI	CHEBI:81568	Luteinizing hormone	GO	GO:0046879	hormone secretion
Aop:126	Event:532	delayed				MP	MP:0001928	abnormal ovulation
Aop:126	Event:533	decreased	GO	GO:0060473	cortical granule	GO	GO:0046903	secretion
Aop:126	Event:534	abnormal	GO	GO:0060387	fertilization envelope			
Aop:126	Event:535	abnormal				GO	GO:0035037	sperm entry
Aop:126	Event:536	increased				MP	MP:0004023	abnormal chromosome number
Aop:126	Event:527	decreased	MESH	D005298	fertility			
Aop:126	Event:527	decreased	MESH	D005298	fertility	MP	MP:0001921	reduced fertility
Aop:128	Event:277	decreased	CHEBI	CHEBI:60311	thyroid hormone	GO	GO:0006590	thyroid hormone generation
Aop:128	Event:814	occurrence	UBERON	UBERON:0002113	kidney	MESH	Q000633	toxicity
Aop:128	Event:819	decreased				GO	GO:0003094	glomerular filtration
Aop:128	Event:820	decreased				VT	VT:0005524	kidney plasma flow trait
